name Instability Abstractness
net.miginfocom.layout 0.9230769230769231 0.2
net.miginfocom.swing 0.9252336448598131 0.0
net.n3.nanoxml 0.8392857142857143 0.24
net.sourceforge.jdatepicker 0.6666666666666666 0.8333333333333334
net.sourceforge.jdatepicker.graphics 0.8333333333333334 0.0
net.sourceforge.jdatepicker.impl 0.9696969696969697 0.0
net.sourceforge.jdatepicker.util 0.6 0.0
org.apache.commons.lang3 0.7883211678832117 0.0
org.apache.commons.lang3.builder 0.9056603773584906 0.14285714285714285
org.apache.commons.lang3.concurrent 1.0 0.25
org.apache.commons.lang3.event 1.0 0.0
org.apache.commons.lang3.exception 0.9722222222222222 0.16666666666666666
org.apache.commons.lang3.math 0.9523809523809523 0.0
org.apache.commons.lang3.mutable 0.875 0.1111111111111111
org.apache.commons.lang3.reflect 0.9555555555555556 0.2
org.apache.commons.lang3.text 1.0 0.15789473684210525
org.apache.commons.lang3.text.translate 0.8928571428571429 0.18181818181818182
org.apache.commons.lang3.time 1.0 0.11538461538461539
org.apache.commons.lang3.tuple 0.8181818181818182 0.3333333333333333
org.apache.xmlcommons 1.0 0.0
org.bouncycastle 1.0 0.0
org.bouncycastle.asn1 0.04096638655462185 0.37272727272727274
org.bouncycastle.asn1.bc 0.8 1.0
org.bouncycastle.asn1.cmp 0.7727272727272727 0.02631578947368421
org.bouncycastle.asn1.cms 0.379746835443038 0.08888888888888889
org.bouncycastle.asn1.cms.ecc 0.8823529411764706 0.0
org.bouncycastle.asn1.crmf 0.6666666666666666 0.045454545454545456
org.bouncycastle.asn1.cryptopro 0.484375 0.2857142857142857
org.bouncycastle.asn1.eac 0.8181818181818182 0.125
org.bouncycastle.asn1.esf 1.0 0.16
org.bouncycastle.asn1.ess 0.8620689655172413 0.0
org.bouncycastle.asn1.gnu 1.0 2.0
org.bouncycastle.asn1.iana 0.5 2.0
org.bouncycastle.asn1.icao 1.0 0.4
org.bouncycastle.asn1.isismtt 0.8333333333333334 2.0
org.bouncycastle.asn1.isismtt.ocsp 1.0 0.0
org.bouncycastle.asn1.isismtt.x509 1.0 0.0
org.bouncycastle.asn1.kisa 0.5 2.0
org.bouncycastle.asn1.microsoft 1.0 2.0
org.bouncycastle.asn1.misc 0.8 0.3333333333333333
org.bouncycastle.asn1.mozilla 0.9166666666666666 0.0
org.bouncycastle.asn1.nist 0.2619047619047619 1.0
org.bouncycastle.asn1.ntt 0.5 2.0
org.bouncycastle.asn1.ocsp 0.5714285714285714 0.11764705882352941
org.bouncycastle.asn1.oiw 0.3695652173913043 1.0
org.bouncycastle.asn1.pkcs 0.19069767441860466 0.06451612903225806
org.bouncycastle.asn1.sec 0.7346938775510204 0.05405405405405406
org.bouncycastle.asn1.smime 0.8787878787878788 0.3333333333333333
org.bouncycastle.asn1.teletrust 0.41025641025641024 0.125
org.bouncycastle.asn1.tsp 0.8222222222222222 0.0
org.bouncycastle.asn1.util 0.9298245614035088 0.0
org.bouncycastle.asn1.x500 0.24603174603174602 0.16666666666666666
org.bouncycastle.asn1.x500.style 1.0 0.0
org.bouncycastle.asn1.x509 0.1245674740484429 0.0641025641025641
org.bouncycastle.asn1.x509.qualified 0.9629629629629629 0.5
org.bouncycastle.asn1.x509.sigi 1.0 0.6666666666666666
org.bouncycastle.asn1.x9 0.30708661417322836 0.10526315789473684
org.bouncycastle.cert 0.5333333333333333 0.0
org.bouncycastle.cert.cmp 1.0 0.0
org.bouncycastle.cert.crmf 0.8846153846153846 0.19047619047619047
org.bouncycastle.cert.crmf.jcajce 1.0 0.08333333333333333
org.bouncycastle.cert.jcajce 0.8955223880597015 0.045454545454545456
org.bouncycastle.cert.ocsp 0.9577464788732394 0.05555555555555555
org.bouncycastle.cert.ocsp.jcajce 1.0 0.0
org.bouncycastle.cert.selector 0.8461538461538461 0.0
org.bouncycastle.cert.selector.jcajce 0.9375 0.0
org.bouncycastle.cms 0.7813411078717201 0.21739130434782608
org.bouncycastle.cms.bc 1.0 0.3333333333333333
org.bouncycastle.cms.jcajce 0.8922155688622755 0.09523809523809523
org.bouncycastle.crypto 0.014492753623188406 1.1851851851851851
org.bouncycastle.crypto.agreement 0.627906976744186 0.0
org.bouncycastle.crypto.agreement.kdf 0.8214285714285714 0.0
org.bouncycastle.crypto.agreement.srp 0.9 0.0
org.bouncycastle.crypto.digests 0.08056872037914692 0.21052631578947367
org.bouncycastle.crypto.encodings 0.29508196721311475 0.0
org.bouncycastle.crypto.engines 0.17981072555205047 0.0
org.bouncycastle.crypto.examples 1.0 0.0
org.bouncycastle.crypto.generators 0.5967741935483871 0.0
org.bouncycastle.crypto.io 0.6521739130434783 0.0
org.bouncycastle.crypto.macs 0.18110236220472442 0.0
org.bouncycastle.crypto.modes 0.22857142857142856 0.15384615384615385
org.bouncycastle.crypto.modes.gcm 0.8571428571428571 0.375
org.bouncycastle.crypto.paddings 0.36363636363636365 0.25
org.bouncycastle.crypto.params 0.05363984674329502 0.0
org.bouncycastle.crypto.prng 0.875 0.2857142857142857
org.bouncycastle.crypto.signers 0.5702479338842975 0.0
org.bouncycastle.crypto.tls 1.0 0.2465753424657534
org.bouncycastle.crypto.util 0.7619047619047619 0.3333333333333333
org.bouncycastle.eac 0.9545454545454546 0.0
org.bouncycastle.eac.jcajce 1.0 0.2
org.bouncycastle.eac.operator 0.3 1.0
org.bouncycastle.eac.operator.jcajce 1.0 0.09090909090909091
org.bouncycastle.i18n 0.8888888888888888 0.0
org.bouncycastle.i18n.filter 0.5 0.3333333333333333
org.bouncycastle.jcajce 0.5 0.25
org.bouncycastle.jcajce.io 0.3333333333333333 0.0
org.bouncycastle.jcajce.provider.asymmetric 1.0 0.0
org.bouncycastle.jcajce.provider.asymmetric.dh 1.0 0.0
org.bouncycastle.jcajce.provider.asymmetric.dsa 0.9883720930232558 0.0
org.bouncycastle.jcajce.provider.asymmetric.ec 0.9194630872483222 0.023809523809523808
org.bouncycastle.jcajce.provider.asymmetric.ecgost 0.9905660377358491 0.0
org.bouncycastle.jcajce.provider.asymmetric.elgamal 0.9894736842105263 0.0
org.bouncycastle.jcajce.provider.asymmetric.gost 0.9879518072289156 0.14285714285714285
org.bouncycastle.jcajce.provider.asymmetric.rsa 0.9914529914529915 0.023809523809523808
org.bouncycastle.jcajce.provider.asymmetric.util 0.5398230088495575 0.5714285714285714
org.bouncycastle.jcajce.provider.asymmetric.x509 1.0 0.0
org.bouncycastle.jcajce.provider.config 0.12222222222222222 0.6666666666666666
org.bouncycastle.jcajce.provider.digest 1.0 0.012987012987012988
org.bouncycastle.jcajce.provider.symmetric 1.0 0.0
org.bouncycastle.jcajce.provider.symmetric.util 0.45422535211267606 0.1111111111111111
org.bouncycastle.jcajce.provider.util 0.35714285714285715 0.75
org.bouncycastle.jce 0.824468085106383 0.0
org.bouncycastle.jce.examples 1.0 0.0
org.bouncycastle.jce.exception 0.5 0.4
org.bouncycastle.jce.interfaces 0.24242424242424243 1.8235294117647058
org.bouncycastle.jce.netscape 0.9090909090909091 0.0
org.bouncycastle.jce.provider 0.8369723435225619 0.031088082901554404
org.bouncycastle.jce.provider.symmetric 0.9787234042553191 0.0
org.bouncycastle.jce.spec 0.3516483516483517 0.0
org.bouncycastle.mail.smime 0.8461538461538461 0.038461538461538464
org.bouncycastle.mail.smime.examples 1.0 0.0
org.bouncycastle.mail.smime.handlers 1.0 0.0
org.bouncycastle.mail.smime.util 0.7241379310344828 0.0
org.bouncycastle.mail.smime.validator 1.0 0.0
org.bouncycastle.math.ec 0.12213740458015267 0.5217391304347826
org.bouncycastle.mozilla 1.0 0.0
org.bouncycastle.ocsp 1.0 0.21052631578947367
org.bouncycastle.openssl 0.9774436090225563 0.125
org.bouncycastle.operator 0.12727272727272726 0.7586206896551724
org.bouncycastle.operator.bc 0.9166666666666666 0.1875
org.bouncycastle.operator.jcajce 0.7941176470588235 0.0
org.bouncycastle.pkcs 0.881578947368421 0.14285714285714285
org.bouncycastle.pkcs.bc 1.0 0.0
org.bouncycastle.pkcs.jcajce 1.0 0.0
org.bouncycastle.sasn1 0.7727272727272727 0.21212121212121213
org.bouncycastle.sasn1.cms 1.0 0.0
org.bouncycastle.tsp 0.9635036496350365 0.058823529411764705
org.bouncycastle.tsp.cms 1.0 0.0
org.bouncycastle.util 0.15458937198067632 0.5
org.bouncycastle.util.encoders 0.10309278350515463 0.36363636363636365
org.bouncycastle.util.io 0.20689655172413793 0.0
org.bouncycastle.util.io.pem 0.45714285714285713 0.2857142857142857
org.bouncycastle.util.test 1.0 0.75
org.bouncycastle.voms 1.0 0.0
org.bouncycastle.x509 0.8242677824267782 0.3225806451612903
org.bouncycastle.x509.examples 1.0 0.0
org.bouncycastle.x509.extension 0.8775510204081632 0.0
org.bouncycastle.x509.util 0.8507462686567164 0.3333333333333333
org.bushe.swing.event 0.88 0.35
org.bushe.swing.event.annotation 0.9117647058823529 0.5238095238095238
org.bushe.swing.event.generics 1.0 1.0
org.bushe.swing.exception 0.9 0.0
org.fife.io 0.8461538461538461 0.0
org.fife.print 0.9444444444444444 0.5
org.fife.ui.rsyntaxtextarea 0.7631578947368421 0.17708333333333334
org.fife.ui.rsyntaxtextarea.focusabletip 0.9772727272727273 0.0
org.fife.ui.rsyntaxtextarea.folding 0.5714285714285714 0.16666666666666666
org.fife.ui.rsyntaxtextarea.modes 0.8461538461538461 0.02857142857142857
org.fife.ui.rsyntaxtextarea.parser 0.7619047619047619 0.38461538461538464
org.fife.ui.rsyntaxtextarea.templates 0.88 0.6666666666666666
org.fife.ui.rtextarea 0.8277310924369747 0.06930693069306931
org.fife.util 0.9 0.0
org.fusesource.hawtjni.runtime 0.9090909090909091 0.0
org.fusesource.jansi 0.9523809523809523 0.0
org.fusesource.jansi.internal 0.7 0.0
org.jcodings 0.09433962264150944 0.5555555555555556
org.jcodings.ascii 0.06666666666666667 0.0
org.jcodings.constants 0.7142857142857143 0.5
org.jcodings.exception 0.11538461538461539 0.14285714285714285
org.jcodings.specific 0.3787878787878788 0.08695652173913043
org.jcodings.transcode 0.4909090909090909 0.2
org.jcodings.transcode.specific 1.0 0.0
org.jcodings.unicode 0.7391304347826086 0.5
org.jcodings.util 0.4 0.058823529411764705
org.jfree 0.8333333333333334 0.0
org.jfree.base 0.8 0.14285714285714285
org.jfree.base.config 0.8571428571428571 0.25
org.jfree.base.log 0.9545454545454546 0.0
org.jfree.base.modules 0.9230769230769231 0.38461538461538464
org.jfree.chart 0.6990740740740741 0.23076923076923078
org.jfree.chart.annotations 0.8902439024390244 0.3
org.jfree.chart.axis 0.547945205479452 0.13725490196078433
org.jfree.chart.block 0.8064516129032258 0.23809523809523808
org.jfree.chart.demo 1.0 0.0
org.jfree.chart.editor 0.9864864864864865 0.16666666666666666
org.jfree.chart.encoders 0.9583333333333334 0.2857142857142857
org.jfree.chart.entity 0.3431372549019608 0.06666666666666667
org.jfree.chart.event 0.20967741935483872 0.47368421052631576
org.jfree.chart.imagemap 0.8333333333333334 0.2857142857142857
org.jfree.chart.labels 0.5196078431372549 0.32432432432432434
org.jfree.chart.needle 0.9705882352941176 0.1
org.jfree.chart.panel 0.9777777777777777 0.3333333333333333
org.jfree.chart.plot 0.6484149855907781 0.19230769230769232
org.jfree.chart.plot.dial 1.0 0.3333333333333333
org.jfree.chart.renderer 0.8454545454545455 0.2
org.jfree.chart.renderer.category 0.928 0.1
org.jfree.chart.renderer.xy 0.9357142857142857 0.06818181818181818
org.jfree.chart.resources 1.0 0.0
org.jfree.chart.servlet 1.0 0.0
org.jfree.chart.title 0.8921568627450981 0.1
org.jfree.chart.urls 0.5961538461538461 0.3076923076923077
org.jfree.chart.util 0.7169811320754716 0.1111111111111111
org.jfree.data 0.22560975609756098 0.375
org.jfree.data.category 0.358695652173913 0.42857142857142855
org.jfree.data.contour 0.7619047619047619 0.3333333333333333
org.jfree.data.function 0.8888888888888888 0.2
org.jfree.data.gantt 0.9714285714285714 0.16666666666666666
org.jfree.data.general 0.430939226519337 0.5
org.jfree.data.io 1.0 0.0
org.jfree.data.jdbc 1.0 0.0
org.jfree.data.resources 1.0 0.0
org.jfree.data.statistics 0.8235294117647058 0.3888888888888889
org.jfree.data.time 0.8421052631578947 0.07407407407407407
org.jfree.data.time.ohlc 1.0 0.0
org.jfree.data.xml 1.0 0.1111111111111111
org.jfree.data.xy 0.3829787234042553 0.29411764705882354
org.jfree.date 0.7272727272727273 0.3
org.jfree.demo 1.0 0.0
org.jfree.io 0.3375796178343949 0.0
org.jfree.layout 0.7142857142857143 0.0
org.jfree.resources 1.0 0.0
org.jfree.text 0.5795454545454546 0.125
org.jfree.threads 1.0 0.0
org.jfree.ui 0.4174454828660436 0.09090909090909091
org.jfree.ui.about 0.9166666666666666 0.0
org.jfree.ui.about.resources 1.0 0.0
org.jfree.ui.action 1.0 0.25
org.jfree.ui.tabbedui 1.0 0.25
org.jfree.util 0.2549019607843137 0.12195121951219512
org.jfree.xml 0.9482758620689655 0.4
org.jfree.xml.attributehandlers 0.7894736842105263 0.1
org.jfree.xml.factory.objects 1.0 0.11764705882352941
org.jfree.xml.generator 1.0 0.125
org.jfree.xml.generator.model 0.8148148148148148 0.0
org.jfree.xml.parser 0.7142857142857143 0.6
org.jfree.xml.parser.coretypes 0.9791666666666666 0.0
org.jfree.xml.util 0.8846153846153846 0.11764705882352941
org.jfree.xml.writer 0.7142857142857143 0.2727272727272727
org.jfree.xml.writer.coretypes 0.972972972972973 0.0
org.jhotdraw.app 0.5246636771300448 0.29411764705882354
org.jhotdraw.app.action 0.5135135135135135 0.36363636363636365
org.jhotdraw.app.action.app 0.9361702127659575 0.11764705882352941
org.jhotdraw.app.action.edit 0.7073170731707317 0.1875
org.jhotdraw.app.action.file 0.8924731182795699 0.029411764705882353
org.jhotdraw.app.action.view 0.85 0.2
org.jhotdraw.app.action.window 0.9047619047619048 0.07692307692307693
org.jhotdraw.app.osx 0.9696969696969697 0.125
org.jhotdraw.beans 0.32 0.25
org.jhotdraw.color 0.8113207547169812 0.15384615384615385
org.jhotdraw.draw 0.36044657097288674 0.21839080459770116
org.jhotdraw.draw.action 0.8440860215053764 0.07954545454545454
org.jhotdraw.draw.connector 0.5606060606060606 0.13333333333333333
org.jhotdraw.draw.decoration 0.7941176470588235 0.42857142857142855
org.jhotdraw.draw.event 0.3424657534246575 0.25
org.jhotdraw.draw.gui 0.7419354838709677 0.14285714285714285
org.jhotdraw.draw.handle 0.6033057851239669 0.11538461538461539
org.jhotdraw.draw.io 0.7047619047619048 0.3333333333333333
org.jhotdraw.draw.layouter 0.6666666666666666 0.375
org.jhotdraw.draw.liner 0.696969696969697 0.4
org.jhotdraw.draw.locator 0.4339622641509434 0.375
org.jhotdraw.draw.print 0.8076923076923077 0.3333333333333333
org.jhotdraw.draw.text 0.8857142857142857 0.2
org.jhotdraw.draw.tool 0.656441717791411 0.1935483870967742
org.jhotdraw.geom 0.3128834355828221 0.13043478260869565
org.jhotdraw.gui 0.5789473684210527 0.11538461538461539
org.jhotdraw.gui.datatransfer 0.7567567567567568 0.3
org.jhotdraw.gui.event 0.5 0.5
org.jhotdraw.gui.filechooser 0.3793103448275862 0.5
org.jhotdraw.gui.fontchooser 0.9 0.375
org.jhotdraw.gui.plaf 0.5 0.5
org.jhotdraw.gui.plaf.palette 0.8873239436619719 0.03773584905660377
org.jhotdraw.gui.plaf.palette.colorchooser 0.978494623655914 0.03571428571428571
org.jhotdraw.io 0.8809523809523809 0.16666666666666666
org.jhotdraw.net 0.5128205128205128 0.3333333333333333
org.jhotdraw.samples.color 1.0 0.038461538461538464
org.jhotdraw.samples.draw 1.0 0.0625
org.jhotdraw.samples.font 1.0 0.3333333333333333
org.jhotdraw.samples.mini 1.0 0.019230769230769232
org.jhotdraw.samples.net 1.0 0.06666666666666667
org.jhotdraw.samples.net.figures 0.918918918918919 0.5
org.jhotdraw.samples.odg 0.9017341040462428 0.10526315789473684
org.jhotdraw.samples.odg.action 0.9629629629629629 0.25
org.jhotdraw.samples.odg.figures 0.9518072289156626 0.15
org.jhotdraw.samples.odg.geom 0.9583333333333334 0.25
org.jhotdraw.samples.odg.io 0.9857142857142858 0.2857142857142857
org.jhotdraw.samples.pert 1.0 0.07142857142857142
org.jhotdraw.samples.pert.figures 0.9661016949152542 0.16666666666666666
org.jhotdraw.samples.svg 0.8275862068965517 0.058823529411764705
org.jhotdraw.samples.svg.action 0.9491525423728814 0.1
org.jhotdraw.samples.svg.figures 0.8840579710144928 0.10344827586206896
org.jhotdraw.samples.svg.gui 0.9821428571428571 0.046511627906976744
org.jhotdraw.samples.svg.io 0.9552238805970149 0.2727272727272727
org.jhotdraw.samples.teddy 0.9652777777777778 0.041666666666666664
org.jhotdraw.samples.teddy.action 0.9444444444444444 0.16666666666666666
org.jhotdraw.samples.teddy.io 0.8571428571428571 0.5
org.jhotdraw.samples.teddy.regex 0.7777777777777778 0.3333333333333333
org.jhotdraw.samples.teddy.text 0.9473684210526315 0.25
org.jhotdraw.text 0.7843137254901961 0.125
org.jhotdraw.undo 0.3103448275862069 0.14285714285714285
org.jhotdraw.util 0.2332155477031802 0.16666666666666666
org.jhotdraw.util.prefs 0.7536231884057971 0.125
org.jhotdraw.xml 0.6456692913385826 0.4166666666666667
org.jhotdraw.xml.css 0.9545454545454546 0.16666666666666666
org.joda.time 0.3620689655172414 0.25757575757575757
org.joda.time.base 0.6962025316455697 0.9285714285714286
org.joda.time.chrono 0.7010309278350515 0.11627906976744186
org.joda.time.convert 0.8113207547169812 0.35
org.joda.time.field 0.25274725274725274 0.2692307692307692
org.joda.time.format 0.6296296296296297 0.14634146341463414
org.joda.time.tz 0.9866666666666667 0.09090909090909091
org.joni 0.7701149425287356 0.2
org.joni.ast 0.7333333333333333 0.13333333333333333
org.joni.bench 1.0 0.25
org.joni.constants 0.2608695652173913 0.8095238095238095
org.joni.exception 0.23529411764705882 0.2
org.jruby 0.16207687894434883 0.011296882060551287
org.jruby.anno 0.2517482517482518 0.42857142857142855
org.jruby.ant 1.0 0.0
org.jruby.ast 0.0757459831675593 0.06417112299465241
org.jruby.ast.executable 0.6461538461538462 0.6666666666666666
org.jruby.ast.java_signature 0.875 0.1111111111111111
org.jruby.ast.types 0.08974358974358974 1.0
org.jruby.ast.util 0.7710843373493976 0.16666666666666666
org.jruby.ast.visitor 0.4977578475336323 0.3333333333333333
org.jruby.cext 0.9878048780487805 0.05263157894736842
org.jruby.common 0.16494845360824742 0.25
org.jruby.compiler 0.8007246376811594 0.05263157894736842
org.jruby.compiler.impl 0.8657718120805369 0.0625
org.jruby.compiler.util 0.9722222222222222 0.0
org.jruby.demo.ext 0.9375 0.0
org.jruby.demo.readline 0.9891304347826086 0.0
org.jruby.embed 0.7228915662650602 0.375
org.jruby.embed.bsf 1.0 0.0
org.jruby.embed.internal 0.8715596330275229 0.16666666666666666
org.jruby.embed.io 0.875 0.0
org.jruby.embed.jsr223 1.0 0.0
org.jruby.embed.osgi 1.0 0.0
org.jruby.embed.osgi.internal 0.9736842105263158 0.1111111111111111
org.jruby.embed.osgi.utils 0.88 0.0
org.jruby.embed.util 0.8275862068965517 0.0
org.jruby.embed.variable 0.9047619047619048 0.15384615384615385
org.jruby.environment 1.0 0.0
org.jruby.evaluator 0.56 0.0
org.jruby.exceptions 0.0550098231827112 0.07692307692307693
org.jruby.ext 0.9666666666666667 0.0
org.jruby.ext.bigdecimal 0.9473684210526315 0.0
org.jruby.ext.coverage 0.8709677419354839 0.0
org.jruby.ext.delegate 0.9523809523809523 0.0
org.jruby.ext.digest 0.9069767441860465 0.0
org.jruby.ext.enumerator 1.0 0.0
org.jruby.ext.etc 0.9767441860465116 0.0
org.jruby.ext.fcntl 1.0 0.0
org.jruby.ext.ffi 0.6051282051282051 0.04155844155844156
org.jruby.ext.ffi.io 0.9512195121951219 0.0
org.jruby.ext.ffi.jffi 0.9576719576719577 0.08695652173913043
org.jruby.ext.fiber 0.8809523809523809 0.0
org.jruby.ext.iconv 0.9583333333333334 0.0
org.jruby.ext.io.try_nonblock 0.9411764705882353 0.0
org.jruby.ext.io.wait 0.9565217391304348 0.0
org.jruby.ext.jruby 0.8674698795180723 0.02631578947368421
org.jruby.ext.krypt 0.5285714285714286 0.0
org.jruby.ext.krypt.asn1 0.9875 0.036036036036036036
org.jruby.ext.krypt.codec 0.9473684210526315 0.0
org.jruby.ext.krypt.digest 0.9 0.0
org.jruby.ext.krypt.impl.digest 0.6666666666666666 0.5
org.jruby.ext.krypt.provider 0.7368421052631579 0.5
org.jruby.ext.krypt.provider.jdk 0.8666666666666667 0.0
org.jruby.ext.krypt.provider.jdk.digest 0.9166666666666666 0.0
org.jruby.ext.mathn 1.0 0.0
org.jruby.ext.net.protocol 0.9459459459459459 0.0
org.jruby.ext.nkf 0.9591836734693877 0.07142857142857142
org.jruby.ext.openssl 0.9881889763779528 0.050505050505050504
org.jruby.ext.openssl.impl 0.9150326797385621 0.08333333333333333
org.jruby.ext.openssl.x509store 0.8638743455497382 0.29896907216494845
org.jruby.ext.pathname 0.9411764705882353 0.05555555555555555
org.jruby.ext.psych 0.956989247311828 0.0
org.jruby.ext.rbconfig 0.8888888888888888 0.0
org.jruby.ext.readline 0.9523809523809523 0.0
org.jruby.ext.ripper 1.0 0.011933174224343675
org.jruby.ext.securerandom 0.9411764705882353 0.0
org.jruby.ext.socket 0.9130434782608695 0.011235955056179775
org.jruby.ext.stringio 0.9298245614035088 0.0
org.jruby.ext.strscan 0.9743589743589743 0.0
org.jruby.ext.tempfile 0.9743589743589743 0.0
org.jruby.ext.thread 0.8222222222222222 0.0
org.jruby.ext.timeout 0.9565217391304348 0.0
org.jruby.ext.tracepoint 0.9375 0.0
org.jruby.ext.weakref 0.96 0.0
org.jruby.ext.zlib 0.9078947368421053 0.007352941176470588
org.jruby.gen 1.0 0.0
org.jruby.internal.runtime 0.5614035087719298 0.125
org.jruby.internal.runtime.methods 0.033371363377067885 0.5151515151515151
org.jruby.ir 0.6286836935166994 0.10526315789473684
org.jruby.ir.dataflow 0.7368421052631579 0.2222222222222222
org.jruby.ir.dataflow.analyses 0.9111111111111111 0.0
org.jruby.ir.instructions 0.6265822784810127 0.0989010989010989
org.jruby.ir.instructions.calladapter 1.0 0.13333333333333333
org.jruby.ir.instructions.defined 0.7948717948717948 0.14285714285714285
org.jruby.ir.instructions.ruby19 0.8888888888888888 0.0
org.jruby.ir.instructions.ruby20 0.8235294117647058 0.0
org.jruby.ir.instructions.specialized 0.8260869565217391 0.0
org.jruby.ir.interpreter 0.9489795918367347 0.0
org.jruby.ir.listeners 0.7777777777777778 0.4
org.jruby.ir.operands 0.23605150214592274 0.09302325581395349
org.jruby.ir.passes 0.9538461538461539 0.21428571428571427
org.jruby.ir.representations 0.7027027027027027 0.0
org.jruby.ir.runtime 0.8387096774193549 0.0
org.jruby.ir.targets 0.9957264957264957 0.0
org.jruby.ir.transformations.inlining 0.273224043715847 0.0
org.jruby.ir.util 0.6666666666666666 0.125
org.jruby.java.addons 0.8688524590163934 0.0
org.jruby.java.codegen 0.9607843137254902 0.5
org.jruby.java.dispatch 0.9512195121951219 0.18181818181818182
org.jruby.java.invokers 0.8235294117647058 0.3333333333333333
org.jruby.java.proxies 0.8206896551724138 0.008333333333333333
org.jruby.java.util 0.8717948717948718 0.0
org.jruby.javasupport 0.6934984520123839 0.040145985401459854
org.jruby.javasupport.bsf 1.0 0.0
org.jruby.javasupport.proxy 0.897196261682243 0.06976744186046512
org.jruby.javasupport.util 0.7407407407407407 0.2222222222222222
org.jruby.lexer 0.8888888888888888 0.0
org.jruby.lexer.yacc 0.03571428571428571 0.21739130434782608
org.jruby.main 0.9090909090909091 0.0
org.jruby.management 0.9661016949152542 0.4
org.jruby.org.objectweb.asm 0.21621621621621623 0.2631578947368421
org.jruby.org.objectweb.asm.commons 0.927536231884058 0.13636363636363635
org.jruby.org.objectweb.asm.signature 0.375 0.3333333333333333
org.jruby.org.objectweb.asm.tree 0.5833333333333334 0.037037037037037035
org.jruby.org.objectweb.asm.tree.analysis 0.9615384615384616 0.15384615384615385
org.jruby.org.objectweb.asm.util 0.9594594594594594 0.1875
org.jruby.parser 0.6374695863746959 0.004091653027823241
org.jruby.platform 0.3333333333333333 0.0
org.jruby.runtime 0.04458077709611452 0.3050847457627119
org.jruby.runtime.assigner 0.9375 0.043478260869565216
org.jruby.runtime.backtrace 0.7142857142857143 0.13333333333333333
org.jruby.runtime.builtin 0.002461654989585306 1.0
org.jruby.runtime.callback 0.5 1.0
org.jruby.runtime.callsite 0.4444444444444444 0.07142857142857142
org.jruby.runtime.component 0.5555555555555556 0.0
org.jruby.runtime.encoding 0.5263157894736842 0.4
org.jruby.runtime.invokedynamic 0.7810650887573964 0.05555555555555555
org.jruby.runtime.ivars 0.5806451612903226 0.058823529411764705
org.jruby.runtime.load 0.5617283950617284 0.14285714285714285
org.jruby.runtime.marshal 0.6625 0.2857142857142857
org.jruby.runtime.opto 0.5581395348837209 0.125
org.jruby.runtime.profile 0.8837209302325582 0.047619047619047616
org.jruby.runtime.scope 0.48148148148148145 0.0
org.jruby.threading 0.7777777777777778 0.0
org.jruby.util 0.3741721854304636 0.15476190476190477
org.jruby.util.cli 0.6521739130434783 0.08333333333333333
org.jruby.util.collections 0.6326530612244898 0.15789473684210525
org.jruby.util.encoding 0.8301886792452831 0.1111111111111111
org.jruby.util.func 0.25 1.0
org.jruby.util.io 0.7752808988764045 0.09375
org.jruby.util.log 0.21212121212121213 0.25
org.jruby.util.string 0.75 0.0
org.jruby.util.unsafe 0.7272727272727273 0.0
org.mapdb 0.9870967741935484 0.12162162162162163
org.python 0.8 0.0
org.python.antlr 0.3972222222222222 0.005988023952095809
org.python.antlr.adapter 0.559322033898305 0.07692307692307693
org.python.antlr.ast 0.75 0.0045871559633027525
org.python.antlr.base 0.13559322033898305 0.25
org.python.antlr.op 0.9285714285714286 0.0
org.python.antlr.runtime 0.12624584717607973 0.16666666666666666
org.python.antlr.runtime.debug 1.0 0.058823529411764705
org.python.antlr.runtime.misc 0.8 0.25
org.python.antlr.runtime.tree 0.6981132075471698 0.2391304347826087
org.python.apache.html.dom 1.0 0.014084507042253521
org.python.apache.wml 0.11627906976744186 1.0
org.python.apache.wml.dom 1.0 0.0
org.python.apache.xerces.dom 0.6233333333333333 0.058823529411764705
org.python.apache.xerces.dom.events 0.9090909090909091 0.0
org.python.apache.xerces.dom3.as 0.8 0.9473684210526315
org.python.apache.xerces.impl 0.6690647482014388 0.16279069767441862
org.python.apache.xerces.impl.dtd 0.8090909090909091 0.09523809523809523
org.python.apache.xerces.impl.dtd.models 0.5263157894736842 0.2
org.python.apache.xerces.impl.dv 0.3233082706766917 0.22727272727272727
org.python.apache.xerces.impl.dv.dtd 1.0 0.0
org.python.apache.xerces.impl.dv.util 0.5555555555555556 0.0
org.python.apache.xerces.impl.dv.xs 0.9295774647887324 0.038461538461538464
org.python.apache.xerces.impl.io 0.5 0.0
org.python.apache.xerces.impl.msg 0.47368421052631576 0.0
org.python.apache.xerces.impl.validation 0.21052631578947367 0.25
org.python.apache.xerces.impl.xpath 0.7142857142857143 0.0
org.python.apache.xerces.impl.xpath.regex 0.9523809523809523 0.0
org.python.apache.xerces.impl.xs 0.7798165137614679 0.021739130434782608
org.python.apache.xerces.impl.xs.identity 0.6888888888888889 0.25
org.python.apache.xerces.impl.xs.models 0.8787878787878788 0.09090909090909091
org.python.apache.xerces.impl.xs.opti 0.9294117647058824 0.0
org.python.apache.xerces.impl.xs.traversers 0.9925373134328358 0.10714285714285714
org.python.apache.xerces.impl.xs.util 0.38235294117647056 0.0
org.python.apache.xerces.jaxp 0.9902912621359223 0.058823529411764705
org.python.apache.xerces.jaxp.datatype 0.967741935483871 0.0
