name Instability Abstractness
com.sun.org.apache.regexp.internal 0.9696969696969697 0.06666666666666667
com.sun.org.apache.xalan.internal 0.875 0.0
com.sun.org.apache.xalan.internal.extensions 0.6 1.0
com.sun.org.apache.xalan.internal.lib 1.0 0.043478260869565216
com.sun.org.apache.xalan.internal.res 0.20930232558139536 0.0
com.sun.org.apache.xalan.internal.templates 1.0 0.0
com.sun.org.apache.xalan.internal.xslt 0.9895833333333334 0.0
com.sun.org.apache.xalan.internal.xsltc 0.3333333333333333 0.7777777777777778
com.sun.org.apache.xalan.internal.xsltc.cmdline 1.0 0.0
com.sun.org.apache.xalan.internal.xsltc.cmdline.getopt 0.9166666666666666 0.0
com.sun.org.apache.xalan.internal.xsltc.compiler 0.8888888888888888 0.09154929577464789
com.sun.org.apache.xalan.internal.xsltc.compiler.util 0.45982142857142855 0.03571428571428571
com.sun.org.apache.xalan.internal.xsltc.dom 0.9418604651162791 0.18309859154929578
com.sun.org.apache.xalan.internal.xsltc.runtime 0.7062937062937062 0.04878048780487805
com.sun.org.apache.xalan.internal.xsltc.runtime.output 0.8709677419354839 0.25
com.sun.org.apache.xalan.internal.xsltc.trax 0.9834254143646409 0.02564102564102564
com.sun.org.apache.xalan.internal.xsltc.util 0.36363636363636365 0.0
com.sun.org.apache.xerces.internal.dom 0.8781725888324873 0.06172839506172839
com.sun.org.apache.xerces.internal.dom.events 0.875 0.0
com.sun.org.apache.xerces.internal.impl 0.695906432748538 0.14285714285714285
com.sun.org.apache.xerces.internal.impl.dtd 0.8155339805825242 0.1
com.sun.org.apache.xerces.internal.impl.dtd.models 0.5714285714285714 0.2
com.sun.org.apache.xerces.internal.impl.dv 0.3181818181818182 0.22727272727272727
com.sun.org.apache.xerces.internal.impl.dv.dtd 1.0 0.0
com.sun.org.apache.xerces.internal.impl.dv.util 0.5555555555555556 0.0
com.sun.org.apache.xerces.internal.impl.dv.xs 0.9305555555555556 0.038461538461538464
com.sun.org.apache.xerces.internal.impl.io 0.7894736842105263 0.0
com.sun.org.apache.xerces.internal.impl.msg 0.5 0.0
com.sun.org.apache.xerces.internal.impl.validation 0.2222222222222222 0.3333333333333333
com.sun.org.apache.xerces.internal.impl.xpath 0.6923076923076923 0.0
com.sun.org.apache.xerces.internal.impl.xpath.regex 0.9523809523809523 0.0
com.sun.org.apache.xerces.internal.impl.xs 0.7733990147783252 0.022727272727272728
com.sun.org.apache.xerces.internal.impl.xs.identity 0.6888888888888889 0.25
com.sun.org.apache.xerces.internal.impl.xs.models 0.8888888888888888 0.1111111111111111
com.sun.org.apache.xerces.internal.impl.xs.opti 0.935064935064935 0.0
com.sun.org.apache.xerces.internal.impl.xs.traversers 0.9924242424242424 0.10344827586206896
com.sun.org.apache.xerces.internal.impl.xs.util 0.41379310344827586 0.0
com.sun.org.apache.xerces.internal.jaxp 0.9693877551020408 0.058823529411764705
com.sun.org.apache.xerces.internal.jaxp.datatype 0.9696969696969697 0.0
com.sun.org.apache.xerces.internal.jaxp.validation 0.9757575757575757 0.15625
com.sun.org.apache.xerces.internal.parsers 0.9264705882352942 0.15555555555555556
com.sun.org.apache.xerces.internal.util 0.38620689655172413 0.05
com.sun.org.apache.xerces.internal.xinclude 0.96 0.045454545454545456
com.sun.org.apache.xerces.internal.xni 0.049107142857142856 0.75
com.sun.org.apache.xerces.internal.xni.grammars 0.17333333333333334 1.0
com.sun.org.apache.xerces.internal.xni.parser 0.11194029850746269 0.8235294117647058
com.sun.org.apache.xerces.internal.xpointer 0.9512195121951219 0.15384615384615385
com.sun.org.apache.xerces.internal.xs 0.056179775280898875 0.9705882352941176
com.sun.org.apache.xerces.internal.xs.datatypes 0.5 1.0
com.sun.org.apache.xml.internal.dtm 0.251063829787234 0.30434782608695654
com.sun.org.apache.xml.internal.dtm.ref 0.6972972972972973 0.08602150537634409
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm 0.9555555555555556 0.3333333333333333
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm 0.95 0.0
com.sun.org.apache.xml.internal.res 0.3157894736842105 0.0
com.sun.org.apache.xml.internal.resolver 0.6981132075471698 0.0
com.sun.org.apache.xml.internal.resolver.helpers 0.6285714285714286 0.4
com.sun.org.apache.xml.internal.resolver.readers 0.9423076923076923 0.2727272727272727
com.sun.org.apache.xml.internal.resolver.tools 0.972972972972973 0.0
com.sun.org.apache.xml.internal.security 0.90625 0.0
com.sun.org.apache.xml.internal.security.algorithms 0.7619047619047619 0.3333333333333333
com.sun.org.apache.xml.internal.security.algorithms.implementations 0.972972972972973 0.13333333333333333
com.sun.org.apache.xml.internal.security.c14n 0.49056603773584906 0.25
com.sun.org.apache.xml.internal.security.c14n.helper 0.7333333333333333 0.0
com.sun.org.apache.xml.internal.security.c14n.implementations 0.8958333333333334 0.3
com.sun.org.apache.xml.internal.security.encryption 0.9722222222222222 0.45714285714285713
com.sun.org.apache.xml.internal.security.exceptions 0.13414634146341464 0.0
com.sun.org.apache.xml.internal.security.keys 0.7959183673469388 0.0
com.sun.org.apache.xml.internal.security.keys.content 0.8529411764705882 0.125
com.sun.org.apache.xml.internal.security.keys.content.keyvalues 0.8571428571428571 0.3333333333333333
com.sun.org.apache.xml.internal.security.keys.content.x509 0.8292682926829268 0.16666666666666666
com.sun.org.apache.xml.internal.security.keys.keyresolver 0.6666666666666666 0.25
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations 0.9795918367346939 0.0
com.sun.org.apache.xml.internal.security.keys.storage 0.5161290322580645 0.25
com.sun.org.apache.xml.internal.security.keys.storage.implementations 0.9714285714285714 0.0
com.sun.org.apache.xml.internal.security.signature 0.5797101449275363 0.06666666666666667
com.sun.org.apache.xml.internal.security.transforms 0.5625 0.3333333333333333
com.sun.org.apache.xml.internal.security.transforms.implementations 0.9722222222222222 0.0
com.sun.org.apache.xml.internal.security.transforms.params 0.7931034482758621 0.0
com.sun.org.apache.xml.internal.security.utils 0.4823529411764706 0.15
com.sun.org.apache.xml.internal.security.utils.resolver 0.6470588235294118 0.3333333333333333
com.sun.org.apache.xml.internal.security.utils.resolver.implementations 1.0 0.0
com.sun.org.apache.xml.internal.serialize 0.98 0.11428571428571428
com.sun.org.apache.xml.internal.serializer 0.7961165048543689 0.22580645161290322
com.sun.org.apache.xml.internal.serializer.utils 0.6944444444444444 0.0
com.sun.org.apache.xml.internal.utils 0.45555555555555555 0.09333333333333334
com.sun.org.apache.xml.internal.utils.res 1.0 0.05
com.sun.org.apache.xpath.internal 0.42731277533039647 0.3181818181818182
com.sun.org.apache.xpath.internal.axes 0.8055555555555556 0.18181818181818182
com.sun.org.apache.xpath.internal.compiler 0.8380281690140845 0.0
